stage,trial,fold,epoch,learning_rate,train_mae,valid_mae,train_rmse,valid_rmse,lr_strategy
xgb_optuna,0,1,72,0.1,0.00155835409959587,0.00374713615545211,0.00378158755857448,0.03188950818575884,constant_010
xgb_optuna,0,1,73,0.1,0.00155789833548963,0.00374665921419803,0.00378165437512433,0.03188949060830638,constant_010
xgb_optuna,0,1,74,0.1,0.00155764065795548,0.0037463894986883,0.00378169220885765,0.03188947848513878,constant_010
xgb_optuna,0,1,75,0.1,0.00155751451281638,0.00374625756530218,0.00378171073787625,0.03188947601403008,constant_010
xgb_optuna,0,1,76,0.1,0.00155762234629717,0.00374637035756169,0.00378169490359057,0.03188947864818869,constant_010
xgb_optuna,0,1,77,0.1,0.00155749560551262,0.00374623768893224,0.00378171352376286,0.03188947256862786,constant_010
xgb_optuna,0,1,78,0.1,0.00155798144580729,0.00374674617572273,0.00378164217604961,0.03188949347333608,constant_010
xgb_optuna,0,1,79,0.1,0.00155773987911388,0.00374649341389665,0.00378167762245193,0.03188948481872322,constant_010
xgb_optuna,0,1,80,0.1,0.0015578743972292,0.00374663409195766,0.00378165788656918,0.03188948721528757,constant_010
xgb_optuna,0,1,81,0.1,0.00155788272740974,0.00374664279643814,0.00378165665174818,0.03188948713766616,constant_010
xgb_optuna,0,1,82,0.1,0.00155797701289377,0.00374674154658227,0.0037816428225713,0.03188949351690051,constant_010
xgb_optuna,0,1,83,0.1,0.00155797701289377,0.00374674154658227,0.0037816428225713,0.03188949351690051,constant_010
xgb_optuna,0,1,84,0.1,0.00155804224861431,0.00374680982433462,0.00378163327496406,0.03188949653824916,constant_010
xgb_optuna,0,1,85,0.1,0.00155811214073525,0.00374688286731557,0.00378162303165696,0.03188949591200102,constant_010
xgb_optuna,0,1,86,0.1,0.00155798025402384,0.00374674492938103,0.00378164236418605,0.03188949348670778,constant_010
xgb_optuna,0,1,87,0.1,0.00155798025402384,0.00374674492938103,0.00378164236418605,0.03188949348670778,constant_010
xgb_optuna,0,1,88,0.1,0.00155781668882026,0.00374657379000969,0.00378166634693164,0.03188948773736541,constant_010
xgb_optuna,0,1,89,0.1,0.00155778637241441,0.00374654199121394,0.00378167083592647,0.03188948439773832,constant_010
xgb_optuna,0,1,90,0.1,0.00155808384208654,0.00374685329660835,0.00378162718089894,0.03188949616736047,constant_010
xgb_optuna,0,1,91,0.1,0.00155801585939159,0.00374678214138438,0.00378163713137282,0.03188949316543861,constant_010
xgb_optuna,0,1,92,0.1,0.00155801585939159,0.00374678214138438,0.00378163713137282,0.03188949316543861,constant_010
xgb_optuna,0,1,93,0.1,0.00155785457028181,0.00374661336719615,0.00378166080271954,0.0318894873916445,constant_010
xgb_optuna,0,1,94,0.1,0.00155821737196274,0.003746993051556,0.00378160759740938,0.03188950218768227,constant_010
xgb_optuna,0,1,95,0.1,0.00155808423881787,0.0037468537105187,0.00378162710416672,0.03188949616113698,constant_010
xgb_optuna,0,1,96,0.1,0.00155856027162084,0.00374735183009996,0.00378155740870835,0.03188951356446352,constant_010
xgb_optuna,0,1,97,0.1,0.00155855314489558,0.00374734438535886,0.00378155843926149,0.03188951362912697,constant_010
xgb_optuna,0,2,1,0.1,0.00315066304159602,0.0050297320257465,0.02755354731097883,0.01181658977405065,constant_010
xgb_optuna,0,2,2,0.1,0.00315149489005413,0.00503025914282416,0.0275535688362356,0.01181660020939489,constant_010
xgb_optuna,0,2,3,0.1,0.0031526858203443,0.00503101384359893,0.02755359741796075,0.01181661531834344,constant_010
xgb_optuna,0,2,4,0.1,0.00315361975923876,0.00503160567055002,0.02755362065643407,0.01181662735877875,constant_010
xgb_optuna,0,2,5,0.1,0.00315438221959542,0.0050320888267968,0.02755364031082688,0.01181663731714901,constant_010
xgb_optuna,0,2,6,0.1,0.00315527627767727,0.00503265541091762,0.02755366116807874,0.01181664907471037,constant_010
xgb_optuna,0,2,7,0.1,0.00315606986294658,0.00503315830656206,0.02755368047288505,0.01181665966046318,constant_010
xgb_optuna,0,2,8,0.1,0.00315694907259172,0.00503371547059897,0.02755370167716739,0.01181667155662962,constant_010
xgb_optuna,0,2,9,0.1,0.00315730221143961,0.005033939228212,0.02755371201981244,0.01181667648778065,constant_010
xgb_optuna,0,2,10,0.1,0.00315802410608801,0.00503439670062412,0.02755372939723719,0.01181668636315779,constant_010
xgb_optuna,0,2,11,0.1,0.003158927660976,0.00503496925692937,0.02755375350226016,0.0118166990990843,constant_010
xgb_optuna,0,2,12,0.1,0.00315924213676889,0.00503516853572593,0.02755376135765285,0.01181670348236269,constant_010
xgb_optuna,0,2,13,0.1,0.00315967496447457,0.00503544284512915,0.0275537706082705,0.01181670948697498,constant_010
xgb_optuna,0,2,14,0.1,0.00316038630871009,0.00503589362610308,0.02755378828812968,0.01181671962735647,constant_010
xgb_optuna,0,2,15,0.1,0.00316096535322776,0.00503626053312327,0.02755380480882056,0.01181672807337179,constant_010
xgb_optuna,0,2,16,0.1,0.00316103298254856,0.00503630337931027,0.02755380694234844,0.01181672910074284,constant_010
xgb_optuna,0,2,17,0.1,0.00316109324899826,0.00503634156346852,0.02755380917877834,0.01181672998191242,constant_010
xgb_optuna,0,2,18,0.1,0.00316127612917744,0.0050364574683071,0.02755381276708506,0.01181673256862217,constant_010
xgb_optuna,0,2,19,0.1,0.00316215155606354,0.00503701223058822,0.02755383441454212,0.01181674523398039,constant_010
xgb_optuna,0,2,20,0.1,0.00316264322956545,0.00503732381875166,0.02755384604207764,0.01181675243531701,constant_010
xgb_optuna,0,2,21,0.1,0.00316313848365853,0.00503763762321409,0.02755386074997129,0.01181675987330848,constant_010
xgb_optuna,0,3,1,0.1,0.00434406477558409,0.00756155640819565,0.01922697064495515,0.01398140145500591,constant_010
xgb_optuna,0,3,2,0.1,0.00434294725896325,0.00756101749839101,0.01922699277622428,0.0139813152578493,constant_010
xgb_optuna,0,3,3,0.1,0.00434111359745384,0.0075601332384562,0.01922703135652872,0.01398117458338071,constant_010
xgb_optuna,0,3,4,0.1,0.00433988936547638,0.00755954287582133,0.01922705684645585,0.01398108116265471,constant_010
xgb_optuna,0,3,5,0.1,0.00433853842059072,0.00755889139814104,0.01922708608263229,0.01398097854749443,constant_010
xgb_optuna,0,3,6,0.1,0.00433762089654245,0.00755844892783903,0.01922710564340986,0.01398090916748744,constant_010
xgb_optuna,0,3,7,0.1,0.00433658606926899,0.00755794990523885,0.01922712804834796,0.01398083120762842,constant_010
xgb_optuna,0,3,8,0.1,0.00433615004215067,0.00755773962495104,0.01922713815869575,0.01398079838632801,constant_010
xgb_optuna,0,3,9,0.1,0.00433549435016249,0.00755742343924649,0.01922715204044128,0.01398074926797672,constant_010
xgb_optuna,0,3,10,0.1,0.00433473515614198,0.00755705731474407,0.01922716883256458,0.01398069241607705,constant_010
xgb_optuna,0,3,11,0.1,0.00433408853059262,0.00755674549002098,0.0192271829749652,0.01398064416410183,constant_010
xgb_optuna,0,3,12,0.1,0.00433318333043619,0.00755630897336811,0.01922720346441418,0.01398057680793298,constant_010
xgb_optuna,0,3,13,0.1,0.00433212439685232,0.00755579830868373,0.0192272274966006,0.01398049829782501,constant_010
xgb_optuna,0,3,14,0.1,0.00433197772416177,0.00755565910836936,0.01922724712967346,0.01398043825663925,constant_010
xgb_optuna,0,3,15,0.1,0.00433287905703477,0.00755590762595186,0.01922726806818006,0.01398037123886026,constant_010
xgb_optuna,0,3,16,0.1,0.00433325670796759,0.0075560117577198,0.01922727640860476,0.013980343228593,constant_010
xgb_optuna,0,3,17,0.1,0.0043333769625304,0.00755604491687777,0.01922727922312971,0.01398033430035441,constant_010
xgb_optuna,0,3,18,0.1,0.00433359450375877,0.00755610491287096,0.01922728325542356,0.01398031822123077,constant_010
xgb_optuna,0,3,19,0.1,0.00433378499166242,0.00755615742825465,0.01922728913901443,0.01398030418983307,constant_010
xgb_optuna,0,3,20,0.1,0.00433399437425575,0.0075562151524951,0.01922729324641453,0.01398028863167843,constant_010
xgb_optuna,0,3,21,0.1,0.00433406183300892,0.00755623375770587,0.01922729460785219,0.01398028366019258,constant_010
xgb_optuna,0,3,22,0.1,0.00433396807100379,0.00755620789736967,0.0192272933685207,0.01398029060008251,constant_010
xgb_optuna,0,3,23,0.1,0.00433424446943115,0.00755628412640593,0.01922729885185172,0.01398027022437954,constant_010
xgb_optuna,0,3,24,0.1,0.00433436768996797,0.00755631809433992,0.0192273016847739,0.01398026107085549,constant_010
xgb_optuna,0,3,25,0.1,0.00433476144193555,0.00755642665809583,0.01922731177798917,0.01398023207843551,constant_010
xgb_optuna,0,3,26,0.1,0.00433472556009061,0.00755641677466207,0.01922731022165222,0.01398023474707657,constant_010
xgb_optuna,0,3,27,0.1,0.00433465536633243,0.00755639740715388,0.01922730884787084,0.01398023984578686,constant_010
xgb_optuna,0,3,28,0.1,0.00433429430518021,0.00755629785982374,0.01922730032649199,0.01398026649429163,constant_010
xgb_optuna,0,3,29,0.1,0.00433455419967766,0.00755636951744798,0.01922730590347883,0.01398024732480183,constant_010
xgb_optuna,0,3,30,0.1,0.00433399164943264,0.0075562144031562,0.0192272932620159,0.01398028884332089,constant_010
xgb_optuna,0,3,31,0.1,0.00433403314674257,0.0075562258510828,0.01922729475019652,0.01398028581841809,constant_010
xgb_optuna,0,3,32,0.1,0.00433380482879935,0.00755616289908875,0.01922728906250017,0.01398030266327894,constant_010
xgb_optuna,0,3,33,0.1,0.00433377020397821,0.00755615334960564,0.01922728749373079,0.01398030523112978,constant_010
xgb_optuna,0,3,34,0.1,0.00433385070497131,0.00755617554139083,0.01922729054930723,0.01398029929398625,constant_010
xgb_optuna,1,1,1,0.1,0.00159431824913604,0.00378477156810695,0.00377674449734645,0.03189095536219658,constant_010
xgb_optuna,1,1,2,0.1,0.00159214539699247,0.00378249772026501,0.00377701301329759,0.03189086418985915,constant_010
xgb_optuna,1,1,3,0.1,0.00158965765865542,0.00377989435898415,0.00377732427736422,0.03189076098718212,constant_010
xgb_optuna,1,1,4,0.1,0.00158692208812015,0.00377703169748055,0.0037776712070825,0.03189064910262512,constant_010
xgb_optuna,1,1,5,0.1,0.0015848944019496,0.00377490976813568,0.00377793156401084,0.03189056540623487,constant_010
xgb_optuna,1,1,6,0.1,0.00158241116659974,0.00377231111242169,0.00377825405839423,0.03189046357811223,constant_010
xgb_optuna,1,1,7,0.1,0.00158066154814426,0.00377048021287236,0.00377848370303165,0.0318903930326659,constant_010
xgb_optuna,1,1,8,0.1,0.00157863914541485,0.00376836380000822,0.00377875164550136,0.03189031028290285,constant_010
xgb_optuna,1,1,9,0.1,0.00157707477140375,0.00376672680469834,0.00377896078599965,0.03189024969668905,constant_010
xgb_optuna,1,1,10,0.1,0.0015754112118414,0.00376498595144748,0.00377918492258622,0.03189018283881859,constant_010
xgb_optuna,1,1,11,0.1,0.00157447345446762,0.00376400453857234,0.00377931205706544,0.03189014307179964,constant_010
xgb_optuna,1,1,12,0.1,0.00157313976278753,0.00376260894761783,0.00377949388477225,0.03189009203133378,constant_010
xgb_optuna,1,1,13,0.1,0.00157215211990714,0.00376157530208015,0.00377962926803743,0.0318900492141272,constant_010
xgb_optuna,1,1,14,0.1,0.00157134216000054,0.0037607277883785,0.00377974074495581,0.03189001951337288,constant_010
xgb_optuna,1,1,15,0.1,0.00157034882635246,0.00375968831167528,0.00377987811616644,0.03188998050504017,constant_010
xgb_optuna,1,1,16,0.1,0.00156919824122548,0.00375848416454215,0.00378003800460504,0.03188993200388316,constant_010
xgb_optuna,1,1,17,0.1,0.00156851924170493,0.00375777361738683,0.0037801327523429,0.03188990502967225,constant_010
xgb_optuna,1,1,18,0.1,0.00156721246635292,0.00375640614239775,0.00378031600542707,0.03188985438137314,constant_010
xgb_optuna,1,1,19,0.1,0.00156641667714387,0.00375557332926664,0.0037804281231477,0.03188982126499456,constant_010
xgb_optuna,1,1,20,0.1,0.00156595835548007,0.00375509370801513,0.00378049292292838,0.03188980342395802,constant_010
xgb_optuna,1,1,21,0.1,0.00156543084291385,0.00375454168978748,0.00378056760497515,0.03188978257193598,constant_010
xgb_optuna,1,1,22,0.1,0.00156465527892013,0.00375373010361309,0.00378067780191169,0.03188975300048692,constant_010
xgb_optuna,1,1,23,0.1,0.00156386339935952,0.00375290148277925,0.00378079069917978,0.03188972361973809,constant_010
xgb_optuna,1,1,24,0.1,0.0015637129615135,0.0037527440533362,0.00378081220788816,0.03188971768365263,constant_010
xgb_optuna,1,1,25,0.1,0.00156314346414554,0.00375214803624987,0.00378089370315434,0.03188969366563912,constant_010
xgb_optuna,1,1,26,0.1,0.00156267899777034,0.00375166200550186,0.00378096033544374,0.03188967599609446,constant_010
xgb_optuna,1,1,27,0.1,0.00156220020230547,0.00375116099499641,0.00378102918724534,0.03188965846982359,constant_010
xgb_optuna,1,1,28,0.1,0.00156160178162949,0.00375053475609615,0.00378111542054561,0.03188963477917719,constant_010
xgb_optuna,1,1,29,0.1,0.00156166178771356,0.00375059746509461,0.00378110675763772,0.0318896342499206,constant_010
xgb_optuna,1,1,30,0.1,0.00156150364995755,0.00375043198724034,0.00378112958203516,0.0318896284087015,constant_010
xgb_optuna,1,1,31,0.1,0.00156141231864447,0.00375033643280124,0.00378114277784147,0.03188962559106554,constant_010
xgb_optuna,1,1,32,0.1,0.00156141231864447,0.00375033643280124,0.00378114277784147,0.03188962559106554,constant_010
xgb_optuna,1,1,33,0.1,0.00156136554041807,0.00375028755994339,0.00378114952874455,0.03188962600647949,constant_010
xgb_optuna,1,1,34,0.1,0.00156109138134904,0.00375000061984975,0.00378118915663226,0.03188961395694234,constant_010
xgb_optuna,1,1,35,0.1,0.0015611380565597,0.00375004950531349,0.00378118243515385,0.03188961716414845,constant_010
xgb_optuna,1,1,36,0.1,0.00156079296465872,0.0037496883255909,0.00378123234326158,0.0318896021194237,constant_010
xgb_optuna,1,1,37,0.1,0.00156027446321249,0.00374914571107677,0.00378130756523207,0.03188958140121181,constant_010
xgb_optuna,1,1,38,0.1,0.00156032852401369,0.0037492023188392,0.00378129970182376,0.03188958453978099,constant_010
xgb_optuna,1,1,39,0.1,0.00155962019108218,0.00374846099950689,0.00378140267548209,0.03188955468046554,constant_010
xgb_optuna,1,1,40,0.1,0.00155915832707415,0.00374797768071197,0.00378146999431353,0.03188953711364167,constant_010
xgb_optuna,1,1,41,0.1,0.00155915422489951,0.00374797339566208,0.00378147061754873,0.03188953715292263,constant_010
xgb_optuna,1,1,42,0.1,0.00155894999468805,0.00374775976141289,0.00378150043060846,0.03188953175620029,constant_010
xgb_optuna,1,1,43,0.1,0.00155905627989396,0.00374787092827147,0.00378148489317824,0.0318895344109625,constant_010
xgb_optuna,1,1,44,0.1,0.00155907074296209,0.00374788604658178,0.00378148279076274,0.03188953428491342,constant_010
xgb_optuna,1,1,45,0.1,0.00155891733438537,0.00374772551496684,0.00378150516707529,0.03188952842584236,constant_010
xgb_optuna,1,1,46,0.1,0.00155892457446287,0.00374773308104007,0.00378150413086521,0.03188952836333796,constant_010
xgb_optuna,1,1,47,0.1,0.00155864932374553,0.00374744511189672,0.00378154436018727,0.03188951999244575,constant_010
xgb_optuna,1,1,48,0.1,0.00155896628951282,0.0037477767883896,0.00378149803254765,0.03188953160697394,constant_010
xgb_optuna,1,1,49,0.1,0.00155874805522345,0.00374754839125267,0.003781529925765,0.03188952271527647,constant_010
xgb_optuna,1,1,50,0.1,0.00155847631214291,0.00374726398039465,0.0037815696602859,0.03188951070032262,constant_010
xgb_optuna,1,1,51,0.1,0.00155855558379871,0.0037473469274854,0.00378155806690979,0.03188951359841663,constant_010
xgb_optuna,1,1,52,0.1,0.0015586909180148,0.00374748857643562,0.00378153826647207,0.03188951961466067,constant_010
xgb_optuna,1,1,53,0.1,0.00155879974160835,0.00374760251457048,0.00378152235745438,0.03188952586488658,constant_010
xgb_optuna,1,1,54,0.1,0.00155859640855082,0.00374738970088997,0.00378155210109551,0.0318895168470719,constant_010
xgb_optuna,1,1,55,0.1,0.00155848139587849,0.00374726928463743,0.0037815689191805,0.03188951065214424,constant_010
xgb_optuna,1,1,56,0.1,0.00155890160447105,0.0037477090809835,0.00378150746836642,0.03188952857166817,constant_010
xgb_optuna,1,1,57,0.1,0.0015590429450054,0.00374785700159171,0.00378148682882227,0.03188953453246671,constant_010
xgb_optuna,1,1,58,0.1,0.00155902011314952,0.00374783303084518,0.00378149018703671,0.03188953112387279,constant_010
xgb_optuna,1,1,59,0.1,0.00155900600498028,0.00374781828883589,0.00378149225901361,0.03188953125347458,constant_010
xgb_optuna,1,1,60,0.1,0.00155875320616683,0.00374755377429229,0.00378152918655333,0.03188952267102037,constant_010
xgb_optuna,1,1,61,0.1,0.00155864707172838,0.00374744275483695,0.00378154470394302,0.03188952001276778,constant_010
xgb_optuna,1,1,62,0.1,0.0015583439824744,0.00374712557924104,0.00378158904679328,0.03188950827689433,constant_010
xgb_optuna,1,1,63,0.1,0.00155841566625645,0.0037472004918482,0.00378157854000596,0.03188950762989845,constant_010
xgb_optuna,1,1,64,0.1,0.00155842889087313,0.00374721442194284,0.00378157661527584,0.03188951112608151,constant_010
xgb_optuna,1,1,65,0.1,0.00155855665418845,0.00374734804879155,0.00378155791330269,0.03188951358969255,constant_010
xgb_optuna,1,1,66,0.1,0.00155852690721651,0.0037473169592053,0.0037815622912558,0.03188951386209017,constant_010
xgb_optuna,1,1,67,0.1,0.00155873133225071,0.00374753091658851,0.00378153235449594,0.0318895228645131,constant_010
xgb_optuna,1,1,68,0.1,0.00155826890669877,0.00374704702352501,0.00378160003230048,0.03188950534148302,constant_010
xgb_optuna,1,1,69,0.1,0.00155863959458805,0.00374743483370854,0.00378154575442903,0.03188951645994394,constant_010
xgb_optuna,1,1,70,0.1,0.00155851871050664,0.00374730839187078,0.00378156348024296,0.03188951393387806,constant_010
xgb_optuna,1,1,71,0.1,0.00155873485832443,0.00374753460403721,0.00378153185322051,0.03188952283550996,constant_010
xgb_optuna,1,1,72,0.1,0.0015584092293361,0.00374719377078969,0.00378157950406178,0.03188950769660592,constant_010
xgb_optuna,1,1,73,0.1,0.00155797362670102,0.00374673801061255,0.00378164334376187,0.03188949355072879,constant_010
xgb_optuna,1,1,74,0.1,0.00155761107983415,0.003746358585493,0.00378169653861763,0.03188947875157345,constant_010
xgb_optuna,1,1,75,0.1,0.00155740871515402,0.00374614678847308,0.00378172628710349,0.03188946974389011,constant_010
xgb_optuna,1,1,76,0.1,0.00155760964706014,0.0037463570965849,0.00378169677104449,0.03188947877077535,constant_010
xgb_optuna,1,1,77,0.1,0.00155742892119385,0.0037461678947832,0.00378172332896652,0.03188946955980452,constant_010
xgb_optuna,1,1,78,0.1,0.00155800340637105,0.00374676913260982,0.0037816389568363,0.03188949328003391,constant_010
xgb_optuna,1,1,79,0.1,0.00155769426815359,0.00374644562910625,0.003781684349647,0.03188948161412519,constant_010
xgb_optuna,1,1,80,0.1,0.00155793427367018,0.00374669676411675,0.00378164910855398,0.03188949028475704,constant_010
xgb_optuna,1,1,81,0.1,0.00155804286797754,0.00374681047306739,0.0037816331746927,0.03188949653352203,constant_010
xgb_optuna,1,1,82,0.1,0.00155815590997856,0.00374692871073015,0.00378161659647888,0.03188949912784292,constant_010
xgb_optuna,1,1,83,0.1,0.00155810616739466,0.00374687662401186,0.00378162388049675,0.03188949596043523,constant_010
