stage,trial,fold,epoch,learning_rate,train_mae,valid_mae,train_rmse,valid_rmse,lr_strategy
lr_search,,3,8,0.03,0.0044316213769947,0.00762548396508393,0.01678002849238418,0.01412347169126282,constant_003
lr_search,,3,9,0.03,0.00442659891098231,0.00762580145690877,0.0165616680479247,0.01413475722211463,constant_003
lr_search,,3,10,0.03,0.0044216706051032,0.00762688713740078,0.01633570954621747,0.01414760715925248,constant_003
lr_search,,3,11,0.03,0.0044240720528858,0.00762896505870995,0.01626086210293505,0.01416664935801875,constant_003
lr_search,,3,12,0.03,0.00441883392728704,0.00762895913980424,0.01602922589367574,0.01417981946817858,constant_003
lr_search,,3,13,0.03,0.00442022521849431,0.00762960876234345,0.01596569306453497,0.01418003864231825,constant_003
lr_search,,3,14,0.03,0.00441596000579535,0.00762991310969171,0.01577653257942616,0.01418245458309397,constant_003
lr_search,,3,15,0.03,0.00441700994527658,0.00763121750294115,0.01570214460111977,0.01418522494733428,constant_003
lr_search,,3,16,0.03,0.00441280549555973,0.0076322684659716,0.01551297219124015,0.01419426017667279,constant_003
lr_search,,3,17,0.03,0.00441302929327812,0.00763320960790945,0.01545176802795544,0.01419634085132209,constant_003
lr_search,,3,18,0.03,0.00440806532140678,0.00763371908100494,0.01526402632682665,0.01421306623845466,constant_003
lr_search,,3,19,0.03,0.00440350191886775,0.00763403970279745,0.01508815187881128,0.01422882975277191,constant_003
lr_search,,3,20,0.03,0.00440011872539132,0.00763518363360139,0.01493324118378861,0.01424306835547431,constant_003
lr_search,,3,21,0.03,0.0044010715112666,0.00763659406531535,0.0148889363614728,0.01425004377454506,constant_003
lr_search,,3,22,0.03,0.00440183084626065,0.00763904569987082,0.0148454494561977,0.0142727279596999,constant_003
lr_search,,1,1,0.1,0.001760674229004,0.00398596903565958,0.00372271321041472,0.03189462640354841,constant_010
lr_search,,1,2,0.1,0.00175576709054236,0.00398288827410622,0.00371230205915418,0.03189343294146308,constant_010
lr_search,,1,3,0.1,0.00175260831576314,0.003988792478083,0.00370063567339739,0.03189209206987866,constant_010
lr_search,,1,4,0.1,0.0017450225280631,0.00399463391282999,0.00368915693801911,0.03189253966442625,constant_010
lr_search,,1,5,0.1,0.00174146041813517,0.00399554644854391,0.00367846872133976,0.03188279090460175,constant_010
lr_search,,1,6,0.1,0.00174038371395172,0.00399895147394611,0.00367128283926703,0.03188246869958161,constant_010
lr_search,,1,7,0.1,0.00174179814978762,0.00400669591573649,0.00366599902423389,0.0318797213917518,constant_010
lr_search,,1,8,0.1,0.00174048912951841,0.00401191940191564,0.00365827538113296,0.03187495458111681,constant_010
lr_search,,1,9,0.1,0.00173932239226513,0.00401437048537533,0.0036535348349834,0.03187344874973275,constant_010
lr_search,,1,10,0.1,0.00173692970644922,0.004016037642362,0.0036470318521467,0.03187341418100029,constant_010
lr_search,,1,11,0.1,0.00173826798603757,0.00402308710348227,0.00363601935373696,0.03187413896622183,constant_010
lr_search,,1,12,0.1,0.0017373962498115,0.00403210591144257,0.00362683077147931,0.03187325817997502,constant_010
lr_search,,1,13,0.1,0.00174025909022487,0.00404363681494973,0.00361766300547921,0.03187481010751059,constant_010
lr_search,,1,14,0.1,0.00173998639561667,0.00404129179044841,0.00361461413550714,0.03187985242077063,constant_010
lr_search,,1,15,0.1,0.00174106287802054,0.00404501956502321,0.00361123049141757,0.03187651814764952,constant_010
lr_search,,1,16,0.1,0.00174028156182039,0.00404538390837149,0.00360584966575572,0.03187666428592329,constant_010
lr_search,,1,17,0.1,0.00174327124848224,0.00404989965215662,0.00360083339337697,0.03187686395118836,constant_010
lr_search,,1,18,0.1,0.00174330698619625,0.00405244424936854,0.00359657230676262,0.03187707720993906,constant_010
lr_search,,1,19,0.1,0.00174186088992847,0.00405448571433241,0.00359114319641585,0.03187695635460767,constant_010
lr_search,,1,20,0.1,0.00174424162659978,0.00405736051588256,0.00358618384679405,0.03187715581228273,constant_010
lr_search,,1,21,0.1,0.00174497429257108,0.00405761083361332,0.00358312533531885,0.03187717582509372,constant_010
lr_search,,1,22,0.1,0.00174391376084148,0.00406094995126081,0.00357934144611786,0.03187739221272931,constant_010
lr_search,,2,1,0.1,0.00328505265637722,0.00521973586559859,0.0234473069518156,0.01228238533434611,constant_010
lr_search,,2,2,0.1,0.00326897822634692,0.00525764611647065,0.02234546364750226,0.01228508666622211,constant_010
lr_search,,2,3,0.1,0.00326468227487213,0.00529332187527012,0.02159793455718392,0.01263307076500927,constant_010
lr_search,,2,4,0.1,0.00325512798877748,0.00531986044035198,0.02093737876903276,0.01287700002235392,constant_010
lr_search,,2,5,0.1,0.00320982744851128,0.00533336212194268,0.0195920770456003,0.01302721769630221,constant_010
lr_search,,2,6,0.1,0.00320140388400064,0.00536431311711201,0.01907312779327237,0.01347066580785794,constant_010
lr_search,,2,7,0.1,0.0031925219733855,0.00540023176260622,0.01834281257918462,0.01357458328066571,constant_010
lr_search,,2,8,0.1,0.00314972636998293,0.00540745553448832,0.01704985707895692,0.01363359006400469,constant_010
lr_search,,2,9,0.1,0.00311494625304925,0.00541507252686419,0.01599232644614491,0.01374054900377913,constant_010
lr_search,,2,10,0.1,0.00307980004041917,0.00541820686017252,0.01507854050824938,0.01380820505234001,constant_010
lr_search,,2,11,0.1,0.00308132894897533,0.00543325944333828,0.01479144869685327,0.0139532945359039,constant_010
lr_search,,2,12,0.1,0.00306326010685745,0.0054416717751171,0.01409596718392058,0.01405886848869985,constant_010
lr_search,,2,13,0.1,0.00306652872631874,0.0054498702943277,0.01384253905720511,0.01408518252822832,constant_010
lr_search,,2,14,0.1,0.00304485230620063,0.00545972188241281,0.01325987006142764,0.01419318467325735,constant_010
lr_search,,2,15,0.1,0.00305153168568924,0.00549127057825801,0.01294059105358432,0.01429495328104894,constant_010
lr_search,,2,16,0.1,0.00303515662562931,0.00549731497200228,0.01242482797020239,0.01442304792607839,constant_010
lr_search,,2,17,0.1,0.00303799891661682,0.00552151442419171,0.01220810907378923,0.0145171570490875,constant_010
lr_search,,2,18,0.1,0.00302205909780164,0.00552302198338467,0.01186377692642267,0.01456208785147447,constant_010
lr_search,,2,19,0.1,0.00301112169353864,0.00552361713664371,0.01152499983637129,0.01459478436179907,constant_010
lr_search,,2,20,0.1,0.00299728305602525,0.00552064697973469,0.0112105211323076,0.01459614399517862,constant_010
lr_search,,2,21,0.1,0.00299718481671746,0.00552798746994342,0.01107705693982226,0.01467534291284551,constant_010
lr_search,,3,1,0.1,0.00444407123190566,0.0076204450065868,0.01781779733293427,0.01407698860075977,constant_010
lr_search,,3,2,0.1,0.00444229537165508,0.00762095592960008,0.01747501766400929,0.01407906626041984,constant_010
lr_search,,3,3,0.1,0.00444756820518729,0.00763060495075092,0.01711283229187003,0.01413787286938008,constant_010
lr_search,,3,4,0.1,0.00445020917935275,0.00763435340292788,0.01678250459702891,0.01416768510144613,constant_010
lr_search,,3,5,0.1,0.00443383847808167,0.00763621252322113,0.01605795898184891,0.01418439101259196,constant_010
lr_search,,3,6,0.1,0.00443054987172913,0.00764058404030666,0.01584395429187309,0.01421163070639831,constant_010
lr_search,,3,7,0.1,0.00443077491008683,0.00764487911606331,0.01561509433820572,0.01422156002859876,constant_010
lr_search,,3,8,0.1,0.00441665848527789,0.00764782158594808,0.01495998048864809,0.01426978754108104,constant_010
lr_search,,3,9,0.1,0.00440133572226883,0.00765031234843587,0.01448824771591,0.01431470927497519,constant_010
lr_search,,3,10,0.1,0.00438953668240875,0.00765152499648292,0.01402552002004903,0.01433497861755603,constant_010
lr_search,,3,11,0.1,0.00439575343410352,0.00765775845084102,0.01390594043847498,0.01437723309334555,constant_010
lr_search,,3,12,0.1,0.00438541600596311,0.0076599330900827,0.01345893670915608,0.01442777460657941,constant_010
lr_search,,3,13,0.1,0.00438676946332328,0.00766123135013143,0.01337221843728561,0.01443136027298597,constant_010
lr_search,,3,14,0.1,0.00438223938863964,0.00766420395765108,0.01305927915832011,0.0144423300576257,constant_010
lr_search,,3,15,0.1,0.00438856459956377,0.00766857687843994,0.01298772548024172,0.01444899397706697,constant_010
lr_search,,3,16,0.1,0.00438026048267122,0.00767123397668857,0.01268760741843195,0.01448317142722425,constant_010
lr_search,,3,17,0.1,0.00438143339638177,0.00767344947025001,0.01263238398529275,0.01448604217478769,constant_010
lr_search,,3,18,0.1,0.00437117867182199,0.00767372619309329,0.01236269303247273,0.01453760281385527,constant_010
lr_search,,3,19,0.1,0.00436587573118491,0.00767491924162696,0.01215770928293559,0.01454444596927085,constant_010
lr_search,,3,20,0.1,0.00436000581641124,0.00767658893165688,0.01201917260818528,0.01458127556346333,constant_010
lr_search,,3,21,0.1,0.00436358891087128,0.00767742347523027,0.01198929590434384,0.0145781798616413,constant_010
lr_search,,1,1,0.1,0.001760674229004,0.00398596903565958,0.00372271321041472,0.03189462640354841,exponential
lr_search,,1,2,0.099,0.00175576709054236,0.00398288827410622,0.00371230205915418,0.03189343294146308,exponential
lr_search,,1,3,0.09801,0.00175262182103741,0.00398870884662291,0.00370074419711607,0.03189210158855253,exponential
lr_search,,1,4,0.0970299,0.00174516717627147,0.00399440566973625,0.00368947548817844,0.03189253655524594,exponential
lr_search,,1,5,0.096059601,0.00174144802010672,0.00399506144178761,0.00367907308751905,0.03188307050323009,exponential
lr_search,,1,6,0.09509900499,0.00174038831336141,0.0039983264544828,0.00367213684174202,0.03188275112582495,exponential
lr_search,,1,7,0.0941480149401,0.00174170192863345,0.0040056321912032,0.00366707345311043,0.03188011790166982,exponential
lr_search,,1,8,0.093206534790699,0.00174036995305422,0.00401048236905106,0.0036597276862237,0.03187559100996221,exponential
lr_search,,1,9,0.09227446944279201,0.00173924184123761,0.00401274860809774,0.00365526496938052,0.03187414770238056,exponential
lr_search,,1,10,0.09135172474836409,0.00173699940774885,0.00401418280968608,0.00364919705617822,0.03187409933129107,exponential
lr_search,,1,11,0.09043820750088044,0.00173817341260077,0.00402061335862186,0.00363903207135084,0.03187474549433788,exponential
lr_search,,1,12,0.08953382542587164,0.00173735210478149,0.00402882287824183,0.00363057603986572,0.03187391737813128,exponential
lr_search,,1,13,0.08863848717161293,0.00173985798888067,0.00403916548911628,0.00362223704738649,0.03187527237664343,exponential
lr_search,,1,14,0.08775210229989679,0.00173953647848019,0.0040370559136546,0.00361949143656955,0.03187972764648211,exponential
lr_search,,1,15,0.08687458127689783,0.00173901373620643,0.00403791670591455,0.00361611105000594,0.03187898993555283,exponential
lr_search,,1,16,0.08600583546412885,0.00173834476703762,0.00403790230646481,0.00361163381642505,0.03187866682252865,exponential
lr_search,,1,17,0.08514577710948756,0.00174105566848696,0.00404184048670569,0.00360726266953474,0.03187882642036168,exponential
lr_search,,1,18,0.08429431933839268,0.00174096502376755,0.00404407691799857,0.00360355726424142,0.0318791290177582,exponential
lr_search,,1,19,0.08345137614500875,0.00174006866885008,0.00404591024255396,0.00359885859688468,0.03187481644057316,exponential
lr_search,,1,20,0.08261686238355867,0.0017421329867769,0.00404824412898218,0.00359461276800099,0.03187497932293822,exponential
lr_search,,1,21,0.08179069375972309,0.00174302050720927,0.00404890854710015,0.00359151322561455,0.03187485140414455,exponential
lr_search,,1,22,0.08097278682212584,0.0017434347117467,0.00405590611343169,0.00358744754626684,0.03187415365907511,exponential
lr_search,,2,1,0.1,0.00328505265637722,0.00521973586559859,0.0234473069518156,0.01228238533434611,exponential
lr_search,,2,2,0.099,0.00326897822634692,0.00525764611647065,0.02234546364750226,0.01228508666622211,exponential
lr_search,,2,3,0.09801,0.00326472288144277,0.00529296501182668,0.02160513716732513,0.01262917098590071,exponential
lr_search,,2,4,0.0970299,0.00325535690851966,0.00531899464380398,0.02095650649631815,0.0128675720321663,exponential
lr_search,,2,5,0.096059601,0.00321126134125476,0.00533213010651114,0.01964837293674762,0.01301225785464749,exponential
lr_search,,2,6,0.09509900499,0.00320313679601515,0.00536199007510025,0.01914484618461914,0.01343781850353576,exponential
lr_search,,2,7,0.0941480149401,0.00319461086358778,0.00539630240427592,0.01844350642936743,0.01353593853691386,exponential
lr_search,,2,8,0.093206534790699,0.00315365209816349,0.0054029699426119,0.01721357065033282,0.01359108845245909,exponential
lr_search,,2,9,0.09227446944279201,0.00312057347256237,0.00541018545356914,0.01620688753915182,0.01369002874545602,exponential
lr_search,,2,10,0.09135172474836409,0.0030871996075409,0.00541321933571113,0.01533708338847382,0.01375142238036945,exponential
lr_search,,2,11,0.09043820750088044,0.00308864696493646,0.00542645393151758,0.01508615606872797,0.01387829307413811,exponential
lr_search,,2,12,0.08953382542587164,0.00307043368562045,0.00543401532835374,0.0144269491340557,0.0139730401271014,exponential
lr_search,,2,13,0.08863848717161293,0.00307405641472463,0.0054416152385133,0.01418654415235232,0.01399750712246992,exponential
lr_search,,2,14,0.08775210229989679,0.00305418049644837,0.00545095896981327,0.01363360615530137,0.01409568257440311,exponential
lr_search,,2,15,0.08687458127689783,0.00306040822519883,0.00547958018718411,0.01332822597897884,0.01418721691594617,exponential
lr_search,,2,16,0.08600583546412885,0.00304571000853991,0.00548447019123469,0.01283706264550486,0.01427971922122649,exponential
lr_search,,2,17,0.08514577710948756,0.00305334405821658,0.0055122371464603,0.01262214113968016,0.01437412245278993,exponential
lr_search,,2,18,0.08429431933839268,0.00303755033064594,0.00551354653148155,0.01228761697986095,0.01441806258064921,exponential
lr_search,,2,19,0.08345137614500875,0.00302713906237111,0.00551471353445189,0.01196231636936605,0.01445169926250448,exponential
lr_search,,2,20,0.08261686238355867,0.00301332545751293,0.00551228988597315,0.01165994018432337,0.01445505755635295,exponential
lr_search,,2,21,0.08179069375972309,0.00301309581070539,0.00551880360742776,0.01152387187848444,0.01452801244272186,exponential
lr_search,,3,1,0.1,0.00444407123190566,0.0076204450065868,0.01781779733293427,0.01407698860075977,exponential
lr_search,,3,2,0.099,0.00444229537165508,0.00762095592960008,0.01747501766400929,0.01407906626041984,exponential
lr_search,,3,3,0.09801,0.00444751364261893,0.0076305046823589,0.01711630298711608,0.01413716414373156,exponential
lr_search,,3,4,0.0970299,0.00445009355351081,0.00763415769219389,0.01679182328643536,0.01416624505511548,exponential
lr_search,,3,5,0.096059601,0.00443420678881775,0.007635941002487,0.01608714572156739,0.01418244662625451,exponential
lr_search,,3,6,0.09509900499,0.00443102365617326,0.00764008470165314,0.01587949164775776,0.01420849967348467,exponential
lr_search,,3,7,0.0941480149401,0.00443104872956965,0.00764409471770507,0.015659524586641,0.01421771301330574,exponential
lr_search,,3,8,0.093206534790699,0.0044174330399567,0.00764676639818369,0.01503575593972561,0.0142628163206913,exponential
lr_search,,3,9,0.09227446944279201,0.0044029712782898,0.0076490980465706,0.01458524502615065,0.01430427686674402,exponential
lr_search,,3,10,0.09135172474836409,0.00439158457771872,0.00765019971577559,0.014143828728626,0.01432278170178482,exponential
lr_search,,3,11,0.09043820750088044,0.00439724752381144,0.00765593426257878,0.01403012260801118,0.01436221005828497,exponential
lr_search,,3,12,0.08953382542587164,0.00438771344725488,0.00765786510620926,0.0136089389172792,0.01440761912892811,exponential
lr_search,,3,13,0.08863848717161293,0.00438841042573584,0.00765886174380723,0.01352665839843378,0.01441077697619593,exponential
lr_search,,3,14,0.08775210229989679,0.00438434130663108,0.00766119416411437,0.01325457814931735,0.01441157701935964,exponential
lr_search,,3,15,0.08687458127689783,0.00439001508481243,0.00766499062669113,0.01318582427075819,0.01441731684684317,exponential
lr_search,,3,16,0.08600583546412885,0.00438246945912506,0.00766717919397121,0.01290596784009329,0.01444739059720332,exponential
lr_search,,3,17,0.08514577710948756,0.00438473306917698,0.00767011014411852,0.01285357956156381,0.01445120045845687,exponential
lr_search,,3,18,0.08429431933839268,0.00437553384895472,0.00767036973387776,0.01259921851880375,0.01449506620701369,exponential
lr_search,,3,19,0.08345137614500875,0.00437050939112619,0.0076713565709833,0.01240316782781778,0.0145014653217564,exponential
lr_search,,3,20,0.08261686238355867,0.00436518416463839,0.00767276249682177,0.01227240482432993,0.01453266744878341,exponential
lr_search,,3,21,0.08179069375972309,0.00436852735028828,0.00767344330591029,0.01224350368854996,0.01453064881075002,exponential
lr_search,,1,1,0.1,0.001760674229004,0.00398596903565958,0.00372271321041472,0.03189462640354841,step_decay
lr_search,,1,2,0.1,0.00175576709054236,0.00398288827410622,0.00371230205915418,0.03189343294146308,step_decay
lr_search,,1,3,0.1,0.00175260831576314,0.003988792478083,0.00370063567339739,0.03189209206987866,step_decay
lr_search,,1,4,0.1,0.0017450225280631,0.00399463391282999,0.00368915693801911,0.03189253966442625,step_decay
lr_search,,1,5,0.1,0.00174146041813517,0.00399554644854391,0.00367846872133976,0.03188279090460175,step_decay
lr_search,,1,6,0.1,0.00174038371395172,0.00399895147394611,0.00367128283926703,0.03188246869958161,step_decay
lr_search,,1,7,0.1,0.00174179814978762,0.00400669591573649,0.00366599902423389,0.0318797213917518,step_decay
lr_search,,1,8,0.1,0.00174048912951841,0.00401191940191564,0.00365827538113296,0.03187495458111681,step_decay
lr_search,,1,9,0.1,0.00173932239226513,0.00401437048537533,0.0036535348349834,0.03187344874973275,step_decay
lr_search,,1,10,0.1,0.00173692970644922,0.004016037642362,0.0036470318521467,0.03187341418100029,step_decay
lr_search,,1,11,0.1,0.00173826798603757,0.00402308710348227,0.00363601935373696,0.03187413896622183,step_decay
lr_search,,1,12,0.1,0.0017373962498115,0.00403210591144257,0.00362683077147931,0.03187325817997502,step_decay
lr_search,,1,13,0.1,0.00174025909022487,0.00404363681494973,0.00361766300547921,0.03187481010751059,step_decay
lr_search,,1,14,0.1,0.00173998639561667,0.00404129179044841,0.00361461413550714,0.03187985242077063,step_decay
lr_search,,1,15,0.1,0.00174106287802054,0.00404501956502321,0.00361123049141757,0.03187651814764952,step_decay
lr_search,,1,16,0.1,0.00174028156182039,0.00404538390837149,0.00360584966575572,0.03187666428592329,step_decay
lr_search,,1,17,0.1,0.00174327124848224,0.00404989965215662,0.00360083339337697,0.03187686395118836,step_decay
lr_search,,1,18,0.1,0.00174330698619625,0.00405244424936854,0.00359657230676262,0.03187707720993906,step_decay
lr_search,,1,19,0.1,0.00174186088992847,0.00405448571433241,0.00359114319641585,0.03187695635460767,step_decay
lr_search,,1,20,0.1,0.00174424162659978,0.00405736051588256,0.00358618384679405,0.03187715581228273,step_decay
lr_search,,1,21,0.1,0.00174497429257108,0.00405761083361332,0.00358312533531885,0.03187717582509372,step_decay
lr_search,,1,22,0.1,0.00174391376084148,0.00406094995126081,0.00357934144611786,0.03187739221272931,step_decay
lr_search,,2,1,0.1,0.00328505265637722,0.00521973586559859,0.0234473069518156,0.01228238533434611,step_decay
lr_search,,2,2,0.1,0.00326897822634692,0.00525764611647065,0.02234546364750226,0.01228508666622211,step_decay
lr_search,,2,3,0.1,0.00326468227487213,0.00529332187527012,0.02159793455718392,0.01263307076500927,step_decay
lr_search,,2,4,0.1,0.00325512798877748,0.00531986044035198,0.02093737876903276,0.01287700002235392,step_decay
lr_search,,2,5,0.1,0.00320982744851128,0.00533336212194268,0.0195920770456003,0.01302721769630221,step_decay
lr_search,,2,6,0.1,0.00320140388400064,0.00536431311711201,0.01907312779327237,0.01347066580785794,step_decay
lr_search,,2,7,0.1,0.0031925219733855,0.00540023176260622,0.01834281257918462,0.01357458328066571,step_decay
lr_search,,2,8,0.1,0.00314972636998293,0.00540745553448832,0.01704985707895692,0.01363359006400469,step_decay
lr_search,,2,9,0.1,0.00311494625304925,0.00541507252686419,0.01599232644614491,0.01374054900377913,step_decay
lr_search,,2,10,0.1,0.00307980004041917,0.00541820686017252,0.01507854050824938,0.01380820505234001,step_decay
lr_search,,2,11,0.1,0.00308132894897533,0.00543325944333828,0.01479144869685327,0.0139532945359039,step_decay
lr_search,,2,12,0.1,0.00306326010685745,0.0054416717751171,0.01409596718392058,0.01405886848869985,step_decay
lr_search,,2,13,0.1,0.00306652872631874,0.0054498702943277,0.01384253905720511,0.01408518252822832,step_decay
lr_search,,2,14,0.1,0.00304485230620063,0.00545972188241281,0.01325987006142764,0.01419318467325735,step_decay
lr_search,,2,15,0.1,0.00305153168568924,0.00549127057825801,0.01294059105358432,0.01429495328104894,step_decay
lr_search,,2,16,0.1,0.00303515662562931,0.00549731497200228,0.01242482797020239,0.01442304792607839,step_decay
lr_search,,2,17,0.1,0.00303799891661682,0.00552151442419171,0.01220810907378923,0.0145171570490875,step_decay
lr_search,,2,18,0.1,0.00302205909780164,0.00552302198338467,0.01186377692642267,0.01456208785147447,step_decay
lr_search,,2,19,0.1,0.00301112169353864,0.00552361713664371,0.01152499983637129,0.01459478436179907,step_decay
lr_search,,2,20,0.1,0.00299728305602525,0.00552064697973469,0.0112105211323076,0.01459614399517862,step_decay
lr_search,,2,21,0.1,0.00299718481671746,0.00552798746994342,0.01107705693982226,0.01467534291284551,step_decay
lr_search,,3,1,0.1,0.00444407123190566,0.0076204450065868,0.01781779733293427,0.01407698860075977,step_decay
lr_search,,3,2,0.1,0.00444229537165508,0.00762095592960008,0.01747501766400929,0.01407906626041984,step_decay
lr_search,,3,3,0.1,0.00444756820518729,0.00763060495075092,0.01711283229187003,0.01413787286938008,step_decay
lr_search,,3,4,0.1,0.00445020917935275,0.00763435340292788,0.01678250459702891,0.01416768510144613,step_decay
lr_search,,3,5,0.1,0.00443383847808167,0.00763621252322113,0.01605795898184891,0.01418439101259196,step_decay
lr_search,,3,6,0.1,0.00443054987172913,0.00764058404030666,0.01584395429187309,0.01421163070639831,step_decay
lr_search,,3,7,0.1,0.00443077491008683,0.00764487911606331,0.01561509433820572,0.01422156002859876,step_decay
lr_search,,3,8,0.1,0.00441665848527789,0.00764782158594808,0.01495998048864809,0.01426978754108104,step_decay
lr_search,,3,9,0.1,0.00440133572226883,0.00765031234843587,0.01448824771591,0.01431470927497519,step_decay
lr_search,,3,10,0.1,0.00438953668240875,0.00765152499648292,0.01402552002004903,0.01433497861755603,step_decay
lr_search,,3,11,0.1,0.00439575343410352,0.00765775845084102,0.01390594043847498,0.01437723309334555,step_decay
lr_search,,3,12,0.1,0.00438541600596311,0.0076599330900827,0.01345893670915608,0.01442777460657941,step_decay
lr_search,,3,13,0.1,0.00438676946332328,0.00766123135013143,0.01337221843728561,0.01443136027298597,step_decay
